index,stage,score,structure,latent_file,budget,seed,u
0,phase1_random,0.4600829139693162,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0000.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0000.npy,n50_k5,1693878717,
1,phase1_random,0.5019019027018738,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0001.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0001.npy,n50_k5,1693878717,
2,phase1_random,0.6786526861894961,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0002.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0002.npy,n50_k5,1693878717,
3,phase1_random,0.7848885078903732,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0003.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0003.npy,n50_k5,1693878717,
4,phase1_random,0.8613602622376892,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0004.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0004.npy,n50_k5,1693878717,
5,phase1_random,0.5307666536461355,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0005.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0005.npy,n50_k5,1693878717,
6,phase1_random,0.6172591218304583,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0006.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0006.npy,n50_k5,1693878717,
7,phase1_random,0.6175714359369201,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0007.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0007.npy,n50_k5,1693878717,
8,phase1_random,0.5138009480328851,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0008.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0008.npy,n50_k5,1693878717,
9,phase1_random,0.6188664640694994,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0009.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0009.npy,n50_k5,1693878717,
10,phase1_random,0.8269338729180351,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0010.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0010.npy,n50_k5,1693878717,
11,phase1_random,0.6250509059922116,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0011.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0011.npy,n50_k5,1693878717,
12,phase1_random,0.5098979425230467,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0012.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0012.npy,n50_k5,1693878717,
13,phase1_random,0.7141462011862102,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0013.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0013.npy,n50_k5,1693878717,
14,phase1_random,0.5104738642704459,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0014.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0014.npy,n50_k5,1693878717,
15,phase1_random,0.5784965659290662,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0015.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0015.npy,n50_k5,1693878717,
16,phase1_random,0.7817857761580007,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0016.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0016.npy,n50_k5,1693878717,
17,phase1_random,0.8193418556788494,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0017.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0017.npy,n50_k5,1693878717,
18,phase1_random,0.6198460738212246,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0018.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0018.npy,n50_k5,1693878717,
19,phase1_random,0.5065639638062045,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0019.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0019.npy,n50_k5,1693878717,
20,phase1_random,0.5521720755620831,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0020.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0020.npy,n50_k5,1693878717,
21,phase1_random,0.7750896892214786,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0021.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0021.npy,n50_k5,1693878717,
22,phase1_random,0.5096923790595108,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/phase1/sample_0022.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1693878717/latents/latent_0022.npy,n50_k5,1693878717,
