index,stage,score,structure,latent_file,budget,seed,u
0,phase1_random,0.8243486609036632,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/phase1/sample_0000.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/latents/latent_0000.npy,n20_k2,408952644,
1,phase1_random,0.7388998704756857,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/phase1/sample_0001.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/latents/latent_0001.npy,n20_k2,408952644,
2,phase1_random,0.6975120581889349,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/phase1/sample_0002.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/latents/latent_0002.npy,n20_k2,408952644,
3,phase1_random,0.45402345209854705,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/phase1/sample_0003.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/latents/latent_0003.npy,n20_k2,408952644,
4,phase1_random,0.6307501957250464,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/phase1/sample_0004.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/latents/latent_0004.npy,n20_k2,408952644,
5,phase1_random,0.5750111338539218,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/phase1/sample_0005.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/latents/latent_0005.npy,n20_k2,408952644,
6,phase1_random,0.8147811746981173,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/phase1/sample_0006.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/latents/latent_0006.npy,n20_k2,408952644,
7,phase1_random,0.45491308961573235,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/phase1/sample_0007.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/latents/latent_0007.npy,n20_k2,408952644,
8,phase1_random,0.6631310132678059,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/phase1/sample_0008.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/latents/latent_0008.npy,n20_k2,408952644,
9,phase1_random,0.7569187404390596,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/phase1/sample_0009.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/latents/latent_0009.npy,n20_k2,408952644,
10,bo_initial_random,0.6902940204200417,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/bo/initial_00.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/latents/latent_0010.npy,n20_k2,408952644,"[0.6575877323343144, 0.8219845763303569, 0.10859753019093599, 0.3944318552814514]"
11,bo_initial_random,0.6885198411016985,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/bo/initial_01.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/latents/latent_0011.npy,n20_k2,408952644,"[0.21747101835210458, 0.955831556703215, 0.16374237147369874, 0.5524960162709739]"
12,bo_acquisition,0.8240262402092235,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/bo/round_0000.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/latents/latent_0012.npy,n20_k2,408952644,"[0.0, 0.5553330862250624, 1.0, 0.5173075351215667]"
13,bo_acquisition,0.8242618270518334,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/bo/round_0001.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k2_n20/o3/runs/batch8_trial02/seed_408952644/latents/latent_0013.npy,n20_k2,408952644,"[0.0, 0.6015818799600113, 0.0, 1.0]"
