index,stage,score,structure,latent_file,budget,seed,u
0,phase1_random,0.5515773006215386,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0000.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0000.npy,n50_k5,1156948668,
1,phase1_random,0.7536149584827048,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0001.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0001.npy,n50_k5,1156948668,
2,phase1_random,0.5039663210185314,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0002.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0002.npy,n50_k5,1156948668,
3,phase1_random,0.4401272520767582,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0003.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0003.npy,n50_k5,1156948668,
4,phase1_random,0.645868857369557,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0004.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0004.npy,n50_k5,1156948668,
5,phase1_random,0.5754993286934597,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0005.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0005.npy,n50_k5,1156948668,
6,phase1_random,0.4563341692046305,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0006.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0006.npy,n50_k5,1156948668,
7,phase1_random,0.7078728496436455,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0007.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0007.npy,n50_k5,1156948668,
8,phase1_random,0.6709466576069392,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0008.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0008.npy,n50_k5,1156948668,
9,phase1_random,0.7209434617297453,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0009.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0009.npy,n50_k5,1156948668,
10,phase1_random,0.7444794012957434,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0010.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0010.npy,n50_k5,1156948668,
11,phase1_random,0.7097969440351752,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0011.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0011.npy,n50_k5,1156948668,
12,phase1_random,0.6009968921682847,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0012.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0012.npy,n50_k5,1156948668,
13,phase1_random,0.6907212699392334,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0013.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0013.npy,n50_k5,1156948668,
14,phase1_random,0.707017932544936,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0014.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0014.npy,n50_k5,1156948668,
15,phase1_random,0.8620613347454142,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0015.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0015.npy,n50_k5,1156948668,
16,phase1_random,0.6098056909644929,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0016.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0016.npy,n50_k5,1156948668,
17,phase1_random,0.7099484000642904,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0017.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0017.npy,n50_k5,1156948668,
18,phase1_random,0.7554013097973667,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0018.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0018.npy,n50_k5,1156948668,
19,phase1_random,0.470313480856861,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0019.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0019.npy,n50_k5,1156948668,
20,phase1_random,0.7419388498293205,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0020.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0020.npy,n50_k5,1156948668,
21,phase1_random,0.6068784832757039,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0021.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0021.npy,n50_k5,1156948668,
22,phase1_random,0.49763150122524497,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0022.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0022.npy,n50_k5,1156948668,
23,phase1_random,0.5587030192490021,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0023.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0023.npy,n50_k5,1156948668,
24,phase1_random,0.6022669722154297,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/phase1/sample_0024.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0024.npy,n50_k5,1156948668,
25,bo_initial_random,0.6471189124551164,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/bo/initial_00.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0025.npy,n50_k5,1156948668,"[0.016544092303306113, 0.6966554246929426, 0.3910291613827952, 0.7495832649489277, 0.13113017169911056, 0.40904009638409533]"
26,bo_initial_random,0.7267738981990982,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/bo/initial_01.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0026.npy,n50_k5,1156948668,"[0.7002603721672901, 0.5386101177017416, 0.0460867994594496, 0.7184223012721961, 0.2110640498162175, 0.25242373678291863]"
27,bo_acquisition,0.7166307730668333,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/bo/round_0000.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0027.npy,n50_k5,1156948668,"[0.6535809962078929, 0.22806192561984062, 0.08952837716788054, 0.021322982385754585, 0.9650838430970907, 0.5344705730676651]"
28,bo_acquisition,0.6849555735874484,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/bo/round_0001.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0028.npy,n50_k5,1156948668,"[0.28465033508837223, 0.1501542143523693, 0.7682509515434504, 0.724166402593255, 0.001639469526708126, 0.6939426762983203]"
29,bo_acquisition,0.8621079292470197,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/bo/round_0002.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0029.npy,n50_k5,1156948668,"[0.0, 1.0, 0.027871123188763683, 0.35045779834529334, 0.7445183273470899, 0.0]"
30,bo_acquisition,0.8583318585364152,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/bo/round_0003.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0030.npy,n50_k5,1156948668,"[0.0, 0.47295942906728583, 0.40558074551759987, 0.7625470150999732, 0.707239590795942, 0.3397548189596763]"
31,bo_acquisition,0.5716461738923521,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/bo/round_0004.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0031.npy,n50_k5,1156948668,"[0.11304527247867281, 1.0, 0.9684523802471847, 0.4923195374103349, 0.6923195464434748, 0.1141910883114061]"
32,bo_acquisition,0.8615949054437944,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/bo/round_0005.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0032.npy,n50_k5,1156948668,"[0.0, 0.7268421851336728, 0.21660977721364136, 0.4716809525818156, 0.7187939731215292, 0.16641473182553523]"
33,bo_acquisition,0.858663503530813,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/bo/round_0006.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0033.npy,n50_k5,1156948668,"[0.0, 0.6186582390144337, 0.7624275185038546, 0.8162110861453326, 0.6701605426074876, 0.92308154188337]"
34,bo_acquisition,0.8589107423353538,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/bo/round_0007.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0034.npy,n50_k5,1156948668,"[0.0, 0.40488600741284503, 0.2702925093181681, 1.0, 0.6904297679242574, 0.5098794971027072]"
35,bo_acquisition,0.8587397621911551,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/bo/round_0008.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0035.npy,n50_k5,1156948668,"[0.0, 1.0, 0.8373145469920223, 1.0, 0.6621187711471079, 0.716957940859386]"
36,bo_acquisition,0.5254368864598091,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/bo/round_0009.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0036.npy,n50_k5,1156948668,"[0.22056133579462767, 0.44926088489592075, 0.6973833907395601, 0.8967403210699558, 0.9781294167041779, 0.25276012904942036]"
37,bo_acquisition,0.6440995923650399,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/bo/round_0010.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0037.npy,n50_k5,1156948668,"[0.008596780496996257, 0.4489796019077614, 0.23544932412481812, 0.7813692767467992, 0.7074349774399653, 0.15883289499268194]"
38,bo_acquisition,0.8618827525143511,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/bo/round_0011.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_1156948668/latents/latent_0038.npy,n50_k5,1156948668,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
