index,stage,score,structure,latent_file,budget,seed,u
0,phase1_random,0.4441234818688691,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/phase1/sample_0000.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/latents/latent_0000.npy,n100_k10,848447009,
1,phase1_random,0.6587008252849014,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/phase1/sample_0001.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/latents/latent_0001.npy,n100_k10,848447009,
2,phase1_random,0.8620355808177387,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/phase1/sample_0002.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/latents/latent_0002.npy,n100_k10,848447009,
3,phase1_random,0.6288458292442196,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/phase1/sample_0003.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/latents/latent_0003.npy,n100_k10,848447009,
4,phase1_random,0.716074380880178,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/phase1/sample_0004.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/latents/latent_0004.npy,n100_k10,848447009,
5,phase1_random,0.6504033422592577,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/phase1/sample_0005.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/latents/latent_0005.npy,n100_k10,848447009,
6,phase1_random,0.4579631548396415,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/phase1/sample_0006.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/latents/latent_0006.npy,n100_k10,848447009,
7,phase1_random,0.45662883360294565,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/phase1/sample_0007.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/latents/latent_0007.npy,n100_k10,848447009,
8,phase1_random,0.4960323899429339,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/phase1/sample_0008.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/latents/latent_0008.npy,n100_k10,848447009,
9,phase1_random,0.8406276788682149,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/phase1/sample_0009.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/o3/runs/batch4_trial01/seed_848447009/latents/latent_0009.npy,n100_k10,848447009,
