index,stage,score,structure,latent_file,budget,seed
0,random_pfode,0.34148105150981795,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/random/sample_0000.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/latents/latent_0000.npy,n100_k10,20251126
1,random_pfode,0.349948205641956,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/random/sample_0001.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/latents/latent_0001.npy,n100_k10,20251126
2,random_pfode,0.37056242658687927,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/random/sample_0002.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/latents/latent_0002.npy,n100_k10,20251126
3,random_pfode,0.3159603234179776,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/random/sample_0003.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/latents/latent_0003.npy,n100_k10,20251126
4,random_pfode,0.3525412585300144,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/random/sample_0004.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/latents/latent_0004.npy,n100_k10,20251126
5,random_pfode,0.343394735486276,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/random/sample_0005.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/latents/latent_0005.npy,n100_k10,20251126
6,random_pfode,0.33808947731366856,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/random/sample_0006.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/latents/latent_0006.npy,n100_k10,20251126
7,random_pfode,0.38412271843337537,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/random/sample_0007.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/latents/latent_0007.npy,n100_k10,20251126
8,random_pfode,0.34596665396004983,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/random/sample_0008.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/latents/latent_0008.npy,n100_k10,20251126
9,random_pfode,0.32174394155275127,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/random/sample_0009.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/30jr/n100_k10/runs/30jr_paired_r2/pf_ode/seed_20251126/latents/latent_0009.npy,n100_k10,20251126
