index,stage,score,structure,latent_file,budget,seed,u
0,phase1_random,0.4903982103755509,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/phase1/sample_0000.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/latents/latent_0000.npy,n50_k5,799272582,
1,phase1_random,0.5002516377938644,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/phase1/sample_0001.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/latents/latent_0001.npy,n50_k5,799272582,
2,phase1_random,0.6900467507113652,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/phase1/sample_0002.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/latents/latent_0002.npy,n50_k5,799272582,
3,phase1_random,0.4419161129312038,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/phase1/sample_0003.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/latents/latent_0003.npy,n50_k5,799272582,
4,phase1_random,0.4374926746208019,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/phase1/sample_0004.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/latents/latent_0004.npy,n50_k5,799272582,
5,phase1_random,0.810386974030446,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/phase1/sample_0005.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/latents/latent_0005.npy,n50_k5,799272582,
6,phase1_random,0.6120753116271043,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/phase1/sample_0006.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/latents/latent_0006.npy,n50_k5,799272582,
7,phase1_random,0.7366182676783884,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/phase1/sample_0007.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/latents/latent_0007.npy,n50_k5,799272582,
8,phase1_random,0.5310005476702435,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/phase1/sample_0008.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/latents/latent_0008.npy,n50_k5,799272582,
9,phase1_random,0.6698429120377601,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/phase1/sample_0009.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/latents/latent_0009.npy,n50_k5,799272582,
10,phase1_random,0.6077465156093672,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/phase1/sample_0010.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/latents/latent_0010.npy,n50_k5,799272582,
11,phase1_random,0.4757352070027763,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/phase1/sample_0011.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/latents/latent_0011.npy,n50_k5,799272582,
12,phase1_random,0.7252354850140965,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/phase1/sample_0012.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/latents/latent_0012.npy,n50_k5,799272582,
13,phase1_random,0.874800575864937,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/phase1/sample_0013.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_799272582/latents/latent_0013.npy,n50_k5,799272582,
