index,stage,score,structure,latent_file,budget,seed,u
18,phase1_random,0.5284771895139053,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/phase1/sample_0018.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0018.npy,n50_k5,927234936,
19,phase1_random,0.700914890979316,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/phase1/sample_0019.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0019.npy,n50_k5,927234936,
20,phase1_random,0.6758817022015229,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/phase1/sample_0020.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0020.npy,n50_k5,927234936,
21,phase1_random,0.5022372820657367,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/phase1/sample_0021.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0021.npy,n50_k5,927234936,
22,phase1_random,0.5628033767607672,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/phase1/sample_0022.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0022.npy,n50_k5,927234936,
23,phase1_random,0.6166707961935569,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/phase1/sample_0023.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0023.npy,n50_k5,927234936,
24,phase1_random,0.626686332768073,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/phase1/sample_0024.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0024.npy,n50_k5,927234936,
25,bo_initial_random,0.6635111637649975,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/initial_00.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0025.npy,n50_k5,927234936,"[0.6551051065646778, 0.022540515897028546, 0.18267121430610556, 0.6883878313700469, 0.24174895027291332, 0.5743590242608665]"
26,bo_initial_random,0.6896885612701599,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/initial_01.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0026.npy,n50_k5,927234936,"[0.9869623661492253, 0.9589146559675334, 0.7956573400530931, 0.8868147826040912, 0.8094394579064838, 0.4424723271744543]"
27,bo_acquisition,0.49971140878658854,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0000.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0027.npy,n50_k5,927234936,"[0.1382979623476971, 0.21066816943329292, 0.9101808126954242, 0.9999999999999993, 0.9999999999999988, 0.9999999999999988]"
28,bo_acquisition,0.8109723751729211,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0001.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0028.npy,n50_k5,927234936,"[0.9999999999999983, 9.992007221626409e-16, 0.01847118368969425, 0.29120402308007454, 9.992007221626409e-16, 1.1030662342426112e-05]"
29,bo_acquisition,0.4943997573832299,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0002.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0029.npy,n50_k5,927234936,"[0.20729163568466935, 0.332713799551129, 0.6811641473323103, 0.38403277657926094, 0.5054023573175077, 0.06539404112845715]"
30,bo_acquisition,0.8108221852176486,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0003.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0030.npy,n50_k5,927234936,"[0.9999999999999983, 9.992007221626409e-16, 0.9999999999998596, 9.992007221626409e-16, 1.7763568394002505e-15, 0.3116626012496996]"
31,bo_acquisition,0.8430623303051065,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0004.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0031.npy,n50_k5,927234936,"[9.992007221626409e-16, 0.3903648623857727, 0.08587668754593336, 1.0, 0.0011736429289117556, 0.7135492487239384]"
32,bo_acquisition,0.8416964249481116,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0005.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0032.npy,n50_k5,927234936,"[9.992007221626409e-16, 0.6120987240158864, 0.4344338264334552, 1.0, 1.0, 0.9999999999999842]"
33,bo_acquisition,0.9119522303515097,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0006.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0033.npy,n50_k5,927234936,"[0.02114415153655591, 9.992007221626409e-16, 0.3889169823796558, 9.992007221626409e-16, 0.3826682069395939, 0.8940165629778322]"
34,bo_acquisition,0.523945096721243,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0007.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0034.npy,n50_k5,927234936,"[0.03522881106604947, 0.9245324743007378, 0.426543782111653, 0.9999999999999996, 0.8156853740644084, 0.23475671169172851]"
35,bo_acquisition,0.6808229293748981,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0008.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0035.npy,n50_k5,927234936,"[0.015832358766659005, 0.06546935200937076, 0.4827372183540689, 0.2514553920834267, 0.5376908853059025, 0.9054066642314385]"
36,bo_acquisition,0.4574620238263173,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0009.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0036.npy,n50_k5,927234936,"[0.3696919698268172, 0.09986927546560731, 0.9683337798342104, 0.596148749813438, 0.9199656788259744, 0.7976771788671609]"
37,bo_acquisition,0.7088862727917465,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0010.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0037.npy,n50_k5,927234936,"[0.8157620867714281, 0.9775520125403999, 0.1814610408619045, 0.3597198491916065, 0.20488984975963886, 0.1973378704860803]"
38,bo_acquisition,0.6592694707459492,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0011.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0038.npy,n50_k5,927234936,"[0.2007508249953388, 0.029430183582007774, 0.24964835122227635, 0.43652762845158666, 0.304929030127824, 0.07548839971423216]"
39,bo_acquisition,0.5028120760658386,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0012.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0039.npy,n50_k5,927234936,"[0.8157746022565152, 0.7874687369932869, 0.9887149818122303, 0.2477985751001015, 0.1977242249996164, 0.9522184607671659]"
40,bo_acquisition,0.6424732299437229,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0013.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0040.npy,n50_k5,927234936,"[0.7860825005918741, 0.2832677597180009, 0.01166520081460476, 0.8014475060626864, 0.678116193972528, 0.7128597358241677]"
41,bo_acquisition,0.6990781285028166,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0014.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0041.npy,n50_k5,927234936,"[0.8521765442565084, 0.025377007201313972, 0.020649085752665997, 0.8235852317884564, 0.1557617299258709, 0.44996378291398287]"
42,bo_acquisition,0.816017976075537,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0015.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0042.npy,n50_k5,927234936,"[0.9899625359103084, 0.5238876538351178, 0.015811259858310223, 0.34552391339093447, 0.4372272500768304, 0.6112483823671937]"
43,bo_acquisition,0.8098411426917074,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0016.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0043.npy,n50_k5,927234936,"[0.8427110016345978, 0.2116256272420287, 0.01287246122956276, 0.179069297388196, 0.42353243101388216, 0.3441527774557471]"
44,bo_acquisition,0.7972811825800679,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0017.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0044.npy,n50_k5,927234936,"[0.4631928987801075, 0.3149173026904464, 0.008525463752448559, 0.14324116241186857, 0.49531534127891064, 0.4276100806891918]"
45,bo_acquisition,0.5264939969760106,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0018.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0045.npy,n50_k5,927234936,"[0.6283529283136643, 0.393896623512684, 0.0, 0.6451060325014739, 0.5876931368157282, 0.8923395846133091]"
46,bo_acquisition,0.7000684302138827,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0019.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0046.npy,n50_k5,927234936,"[0.9427020521834493, 0.066240762360394, 0.048521844670176506, 0.449701982550323, 0.3684193277731538, 0.3694757092744112]"
47,bo_acquisition,0.7466459807334891,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0020.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0047.npy,n50_k5,927234936,"[0.8704389566555619, 0.11362483073025942, 0.004282105714082718, 0.8277402371168137, 0.270994545891881, 0.7768256589770317]"
48,bo_acquisition,0.7269570870067473,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0021.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0048.npy,n50_k5,927234936,"[0.9180429149419069, 0.8498420957475901, 0.04608709644526243, 0.39191535394638777, 0.34055647253990173, 0.7887545106932521]"
49,bo_acquisition,0.6778103011840795,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/bo/round_0022.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/o3/n50_k5/runs/n50_k5_run01/seed_927234936/latents/latent_0049.npy,n50_k5,927234936,"[0.8490725168958306, 0.6274219006299973, 0.04704529792070389, 0.15187796391546726, 0.0916844280436635, 0.153912752866745]"
