sample_index,sample_seed,run_seed,tm_score,structure,inference_precision,batch_seed,batch_start,batch_count,batch_confidence_rank,rank,selected
96,,1742467283,0.8729378043258762,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0096/sample_0096.pdb,32,4278820446,96,4,0,1,True
40,,1742467283,0.8374840918092603,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0040/sample_0040.pdb,32,4278820390,40,4,0,2,True
28,,1742467283,0.8157959908568582,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0028/sample_0028.pdb,32,4278820378,28,4,0,3,True
48,,1742467283,0.8074111202038836,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0048/sample_0048.pdb,32,4278820398,48,4,0,4,True
76,,1742467283,0.799339823858162,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0076/sample_0076.pdb,32,4278820426,76,4,0,5,True
56,,1742467283,0.7989959828884332,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0056/sample_0056.pdb,32,4278820406,56,4,0,6,True
32,,1742467283,0.7931757919662272,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0032/sample_0032.pdb,32,4278820382,32,4,0,7,True
8,,1742467283,0.7831644861999221,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0008/sample_0008.pdb,32,4278820358,8,4,0,8,True
77,,1742467283,0.7828039618733006,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0077/sample_0077.pdb,32,4278820426,76,4,1,9,True
36,,1742467283,0.7786267154616131,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0036/sample_0036.pdb,32,4278820386,36,4,0,10,True
89,,1742467283,0.7543291915003287,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0089/sample_0089.pdb,32,4278820438,88,4,1,11,False
20,,1742467283,0.7486831506691719,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0020/sample_0020.pdb,32,4278820370,20,4,0,12,False
92,,1742467283,0.7455391851289079,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0092/sample_0092.pdb,32,4278820442,92,4,0,13,False
97,,1742467283,0.7348961546925357,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0097/sample_0097.pdb,32,4278820446,96,4,1,14,False
64,,1742467283,0.7306903860731652,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0064/sample_0064.pdb,32,4278820414,64,4,0,15,False
9,,1742467283,0.7290527392827066,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0009/sample_0009.pdb,32,4278820358,8,4,1,16,False
4,,1742467283,0.727413113101748,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0004/sample_0004.pdb,32,4278820354,4,4,0,17,False
0,,1742467283,0.7215393098973295,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0000/sample_0000.pdb,32,4278820350,0,4,0,18,False
88,,1742467283,0.7125528130688499,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0088/sample_0088.pdb,32,4278820438,88,4,0,19,False
46,,1742467283,0.7091225533910875,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0046/sample_0046.pdb,32,4278820394,44,4,2,20,False
16,,1742467283,0.7046294893496582,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0016/sample_0016.pdb,32,4278820366,16,4,0,21,False
44,,1742467283,0.7033136270197192,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0044/sample_0044.pdb,32,4278820394,44,4,0,22,False
49,,1742467283,0.6950946502635419,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0049/sample_0049.pdb,32,4278820398,48,4,1,23,False
5,,1742467283,0.6821611074328723,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0005/sample_0005.pdb,32,4278820354,4,4,1,24,False
12,,1742467283,0.6725185410721373,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0012/sample_0012.pdb,32,4278820362,12,4,0,25,False
45,,1742467283,0.6687248479906703,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0045/sample_0045.pdb,32,4278820394,44,4,1,26,False
6,,1742467283,0.6624590013476339,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0006/sample_0006.pdb,32,4278820354,4,4,2,27,False
68,,1742467283,0.630035761269937,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0068/sample_0068.pdb,32,4278820418,68,4,0,28,False
65,,1742467283,0.5907984796167083,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0065/sample_0065.pdb,32,4278820414,64,4,1,29,False
24,,1742467283,0.5463370429265005,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0024/sample_0024.pdb,32,4278820374,24,4,0,30,False
80,,1742467283,0.5368607598438568,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0080/sample_0080.pdb,32,4278820430,80,4,0,31,False
37,,1742467283,0.5219400938461767,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0037/sample_0037.pdb,32,4278820386,36,4,1,32,False
73,,1742467283,0.5162093045110139,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0073/sample_0073.pdb,32,4278820422,72,4,1,33,False
81,,1742467283,0.5115603145022054,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/batch4_trial01/replicate_1742467283/samples/sample_0081/sample_0081.pdb,32,4278820430,80,4,1,34,False
