index,stage,score,structure,latent_file,budget,seed
0,random_pfode,0.7316815227905201,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/random/sample_0000.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/latents/latent_0000.npy,n100_k10,1326055816
1,random_pfode,0.4957838327469781,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/random/sample_0001.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/latents/latent_0001.npy,n100_k10,1326055816
2,random_pfode,0.4569042365320747,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/random/sample_0002.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/latents/latent_0002.npy,n100_k10,1326055816
3,random_pfode,0.7308560748483052,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/random/sample_0003.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/latents/latent_0003.npy,n100_k10,1326055816
4,random_pfode,0.5996149869787698,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/random/sample_0004.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/latents/latent_0004.npy,n100_k10,1326055816
5,random_pfode,0.7906493707498384,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/random/sample_0005.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/latents/latent_0005.npy,n100_k10,1326055816
6,random_pfode,0.5023980040392846,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/random/sample_0006.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/latents/latent_0006.npy,n100_k10,1326055816
7,random_pfode,0.6308151991689982,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/random/sample_0007.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/latents/latent_0007.npy,n100_k10,1326055816
8,random_pfode,0.6848049832072473,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/random/sample_0008.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/latents/latent_0008.npy,n100_k10,1326055816
9,random_pfode,0.4615079923958767,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/random/sample_0009.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/sep09_step1_r5/seed_1326055816/latents/latent_0009.npy,n100_k10,1326055816
