index,stage,score,structure,latent_file,budget,seed
0,random_pfode,0.5036728880902158,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0000.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0000.npy,n100_k10,679479962
1,random_pfode,0.9073098711551487,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0001.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0001.npy,n100_k10,679479962
2,random_pfode,0.7691234966290152,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0002.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0002.npy,n100_k10,679479962
3,random_pfode,0.6054599376081659,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0003.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0003.npy,n100_k10,679479962
4,random_pfode,0.7045645846917098,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0004.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0004.npy,n100_k10,679479962
5,random_pfode,0.49805405854264795,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0005.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0005.npy,n100_k10,679479962
6,random_pfode,0.7399399440475477,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0006.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0006.npy,n100_k10,679479962
7,random_pfode,0.7304851770313937,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0007.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0007.npy,n100_k10,679479962
8,random_pfode,0.7495601956613993,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0008.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0008.npy,n100_k10,679479962
9,random_pfode,0.5161028984211735,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0009.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0009.npy,n100_k10,679479962
10,random_pfode,0.6565574969480183,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0010.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0010.npy,n100_k10,679479962
11,random_pfode,0.7665683003419937,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0011.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0011.npy,n100_k10,679479962
12,random_pfode,0.7291218855148762,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0012.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0012.npy,n100_k10,679479962
13,random_pfode,0.7173833921630386,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0013.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0013.npy,n100_k10,679479962
14,random_pfode,0.673141772059056,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0014.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0014.npy,n100_k10,679479962
15,random_pfode,0.6909364392334063,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0015.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0015.npy,n100_k10,679479962
16,random_pfode,0.7793263393605091,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/random/sample_0016.pdb,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/random_pfode/runs/n100_k10_20260908_122004/seed_679479962/latents/latent_0016.npy,n100_k10,679479962
