sample_index,sample_seed,run_seed,tm_score,structure,inference_precision,batch_seed,batch_start,batch_count,batch_confidence_rank,rank,selected
83,,397142107,0.6231457803186833,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0083/sample_0083.pdb,32,557559637,80,16,3,23,False
37,,397142107,0.6191371631359315,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0037/sample_0037.pdb,32,557559589,32,16,5,24,False
50,,397142107,0.6001712266995042,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0050/sample_0050.pdb,32,557559605,48,16,2,25,False
68,,397142107,0.5833824529141135,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0068/sample_0068.pdb,32,557559621,64,16,4,26,False
66,,397142107,0.5800999500858867,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0066/sample_0066.pdb,32,557559621,64,16,2,27,False
84,,397142107,0.5692461410553324,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0084/sample_0084.pdb,32,557559637,80,16,4,28,False
82,,397142107,0.5675526187552625,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0082/sample_0082.pdb,32,557559637,80,16,2,29,False
10,,397142107,0.5345190026429428,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0010/sample_0010.pdb,32,557559557,0,16,10,30,False
70,,397142107,0.5184527493304787,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0070/sample_0070.pdb,32,557559621,64,16,6,31,False
5,,397142107,0.503389385090657,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0005/sample_0005.pdb,32,557559557,0,16,5,32,False
55,,397142107,0.5020471666880608,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0055/sample_0055.pdb,32,557559605,48,16,7,33,False
54,,397142107,0.49537127851433266,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0054/sample_0054.pdb,32,557559605,48,16,6,34,False
52,,397142107,0.4943107227085756,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0052/sample_0052.pdb,32,557559605,48,16,4,35,False
40,,397142107,0.4840629951024483,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0040/sample_0040.pdb,32,557559589,32,16,8,36,False
38,,397142107,0.4788999154757259,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0038/sample_0038.pdb,32,557559589,32,16,6,37,False
71,,397142107,0.47381596153567135,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0071/sample_0071.pdb,32,557559621,64,16,7,38,False
69,,397142107,0.47380560108925235,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0069/sample_0069.pdb,32,557559621,64,16,5,39,False
87,,397142107,0.47073697668931147,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0087/sample_0087.pdb,32,557559637,80,16,7,40,False
51,,397142107,0.46813357121237487,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0051/sample_0051.pdb,32,557559605,48,16,3,41,False
8,,397142107,0.46808323637384064,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0008/sample_0008.pdb,32,557559557,0,16,8,42,False
6,,397142107,0.4665968023279954,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0006/sample_0006.pdb,32,557559557,0,16,6,43,False
95,,397142107,0.46646845358472994,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0095/sample_0095.pdb,32,557559637,80,16,15,44,False
98,,397142107,0.4656398364635371,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0098/sample_0098.pdb,32,557559653,96,4,2,45,False
39,,397142107,0.4651339505929186,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0039/sample_0039.pdb,32,557559589,32,16,7,46,False
67,,397142107,0.4634941793759693,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0067/sample_0067.pdb,32,557559621,64,16,3,47,False
56,,397142107,0.46324348630250906,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0056/sample_0056.pdb,32,557559605,48,16,8,48,False
7,,397142107,0.4626491241283835,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0007/sample_0007.pdb,32,557559557,0,16,7,49,False
88,,397142107,0.461968244467928,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0088/sample_0088.pdb,32,557559637,80,16,8,50,False
62,,397142107,0.46191721741237274,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0062/sample_0062.pdb,32,557559605,48,16,14,51,False
23,,397142107,0.4619102143074647,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0023/sample_0023.pdb,32,557559573,16,16,7,52,False
77,,397142107,0.46173450322854925,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0077/sample_0077.pdb,32,557559621,64,16,13,53,False
9,,397142107,0.4611444253105365,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0009/sample_0009.pdb,32,557559557,0,16,9,54,False
61,,397142107,0.4607649273543922,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0061/sample_0061.pdb,32,557559605,48,16,13,55,False
59,,397142107,0.4594017313027763,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0059/sample_0059.pdb,32,557559605,48,16,11,56,False
22,,397142107,0.4589119051954975,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0022/sample_0022.pdb,32,557559573,16,16,6,57,False
21,,397142107,0.45878348217269654,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0021/sample_0021.pdb,32,557559573,16,16,5,58,False
79,,397142107,0.45863511097444726,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0079/sample_0079.pdb,32,557559621,64,16,15,59,False
72,,397142107,0.4584267456712961,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0072/sample_0072.pdb,32,557559621,64,16,8,60,False
28,,397142107,0.4575853576408804,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0028/sample_0028.pdb,32,557559573,16,16,12,61,False
19,,397142107,0.45736072876673295,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0019/sample_0019.pdb,32,557559573,16,16,3,62,False
14,,397142107,0.4570787448394316,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0014/sample_0014.pdb,32,557559557,0,16,14,63,False
89,,397142107,0.45609066993510516,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0089/sample_0089.pdb,32,557559637,80,16,9,64,False
30,,397142107,0.45603980766095403,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0030/sample_0030.pdb,32,557559573,16,16,14,65,False
27,,397142107,0.45594473968868854,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0027/sample_0027.pdb,32,557559573,16,16,11,66,False
90,,397142107,0.4556237257499444,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0090/sample_0090.pdb,32,557559637,80,16,10,67,False
20,,397142107,0.4554723068441107,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0020/sample_0020.pdb,32,557559573,16,16,4,68,False
45,,397142107,0.45539419523106184,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0045/sample_0045.pdb,32,557559589,32,16,13,69,False
57,,397142107,0.4547373670383366,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0057/sample_0057.pdb,32,557559605,48,16,9,70,False
91,,397142107,0.4546275754150618,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0091/sample_0091.pdb,32,557559637,80,16,11,71,False
74,,397142107,0.45462675992716545,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0074/sample_0074.pdb,32,557559621,64,16,10,72,False
60,,397142107,0.45458582459140057,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0060/sample_0060.pdb,32,557559605,48,16,12,73,False
44,,397142107,0.454371992261975,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0044/sample_0044.pdb,32,557559589,32,16,12,74,False
15,,397142107,0.4538301030704862,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0015/sample_0015.pdb,32,557559557,0,16,15,75,False
42,,397142107,0.4537571666423637,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0042/sample_0042.pdb,32,557559589,32,16,10,76,False
92,,397142107,0.4525685187695013,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0092/sample_0092.pdb,32,557559637,80,16,12,77,False
12,,397142107,0.4525354469469805,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0012/sample_0012.pdb,32,557559557,0,16,12,78,False
93,,397142107,0.4521036831341325,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0093/sample_0093.pdb,32,557559637,80,16,13,79,False
97,,397142107,0.4517203533874395,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0097/sample_0097.pdb,32,557559653,96,4,1,80,False
41,,397142107,0.4516221224326162,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0041/sample_0041.pdb,32,557559589,32,16,9,81,False
46,,397142107,0.4515303754663768,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0046/sample_0046.pdb,32,557559589,32,16,14,82,False
47,,397142107,0.450385219687264,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0047/sample_0047.pdb,32,557559589,32,16,15,83,False
94,,397142107,0.45030318273264425,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0094/sample_0094.pdb,32,557559637,80,16,14,84,False
13,,397142107,0.4499025156295382,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0013/sample_0013.pdb,32,557559557,0,16,13,85,False
11,,397142107,0.44952091476243616,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0011/sample_0011.pdb,32,557559557,0,16,11,86,False
78,,397142107,0.4493035572737406,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0078/sample_0078.pdb,32,557559621,64,16,14,87,False
31,,397142107,0.44899714373466576,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0031/sample_0031.pdb,32,557559573,16,16,15,88,False
99,,397142107,0.44860559026631563,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0099/sample_0099.pdb,32,557559653,96,4,3,89,False
24,,397142107,0.44804400617550144,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0024/sample_0024.pdb,32,557559573,16,16,8,90,False
26,,397142107,0.4473361720439733,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0026/sample_0026.pdb,32,557559573,16,16,10,91,False
75,,397142107,0.4360919548396683,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0075/sample_0075.pdb,32,557559621,64,16,11,92,False
29,,397142107,0.43586549784312045,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0029/sample_0029.pdb,32,557559573,16,16,13,93,False
43,,397142107,0.4260911755148597,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0043/sample_0043.pdb,32,557559589,32,16,11,94,False
25,,397142107,0.4142451643968682,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0025/sample_0025.pdb,32,557559573,16,16,9,95,False
76,,397142107,0.4136956568392341,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0076/sample_0076.pdb,32,557559621,64,16,12,96,False
63,,397142107,0.41198531825332607,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0063/sample_0063.pdb,32,557559605,48,16,15,97,False
73,,397142107,0.40145586682557305,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0073/sample_0073.pdb,32,557559621,64,16,9,98,False
53,,397142107,0.3721391970344131,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0053/sample_0053.pdb,32,557559605,48,16,5,99,False
58,,397142107,0.35965342141343437,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_397142107/samples/sample_0058/sample_0058.pdb,32,557559605,48,16,10,100,False
