sample_index,sample_seed,run_seed,tm_score,structure,inference_precision,batch_seed,batch_start,batch_count,batch_confidence_rank,rank,selected
16,,111478797,0.7893130445918675,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0016/sample_0016.pdb,32,3255294683,16,16,0,1,True
1,,111478797,0.7850449927649975,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0001/sample_0001.pdb,32,3255294667,0,16,1,2,True
81,,111478797,0.772176148036261,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0081/sample_0081.pdb,32,3255294747,80,16,1,3,True
2,,111478797,0.7668599377099734,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0002/sample_0002.pdb,32,3255294667,0,16,2,4,True
67,,111478797,0.7642245897343806,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0067/sample_0067.pdb,32,3255294731,64,16,3,5,True
82,,111478797,0.7606610524177063,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0082/sample_0082.pdb,32,3255294747,80,16,2,6,True
0,,111478797,0.7605511515419897,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0000/sample_0000.pdb,32,3255294667,0,16,0,7,True
17,,111478797,0.757000383195025,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0017/sample_0017.pdb,32,3255294683,16,16,1,8,True
66,,111478797,0.7478683358434776,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0066/sample_0066.pdb,32,3255294731,64,16,2,9,True
50,,111478797,0.7445793766205068,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0050/sample_0050.pdb,32,3255294715,48,16,2,10,True
34,,111478797,0.734726875179835,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0034/sample_0034.pdb,32,3255294699,32,16,2,11,False
80,,111478797,0.7279048056139961,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0080/sample_0080.pdb,32,3255294747,80,16,0,12,False
96,,111478797,0.7246792509248392,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0096/sample_0096.pdb,32,3255294763,96,4,0,13,False
48,,111478797,0.7027577259587636,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0048/sample_0048.pdb,32,3255294715,48,16,0,14,False
49,,111478797,0.6994479637707443,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0049/sample_0049.pdb,32,3255294715,48,16,1,15,False
32,,111478797,0.6975241282338551,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0032/sample_0032.pdb,32,3255294699,32,16,0,16,False
64,,111478797,0.693669731088114,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0064/sample_0064.pdb,32,3255294731,64,16,0,17,False
83,,111478797,0.6723186836839257,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0083/sample_0083.pdb,32,3255294747,80,16,3,18,False
33,,111478797,0.6671155165721636,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0033/sample_0033.pdb,32,3255294699,32,16,1,19,False
65,,111478797,0.6667434030156691,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0065/sample_0065.pdb,32,3255294731,64,16,1,20,False
68,,111478797,0.6319819492010551,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0068/sample_0068.pdb,32,3255294731,64,16,4,21,False
39,,111478797,0.5331846495155061,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0039/sample_0039.pdb,32,3255294699,32,16,7,22,False
38,,111478797,0.5238754183263654,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_111478797/samples/sample_0038/sample_0038.pdb,32,3255294699,32,16,6,23,False
