sample_index,sample_seed,run_seed,tm_score,structure,inference_precision,batch_seed,batch_start,batch_count,batch_confidence_rank,rank,selected
48,,53672067,0.8154877233676905,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_53672067/samples/sample_0048/sample_0048.pdb,32,2316697930,48,16,0,1,True
82,,53672067,0.7978202422625842,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_53672067/samples/sample_0082/sample_0082.pdb,32,2316697962,80,16,2,2,True
51,,53672067,0.7736173667625569,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_53672067/samples/sample_0051/sample_0051.pdb,32,2316697930,48,16,3,3,True
83,,53672067,0.7481640829486346,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_53672067/samples/sample_0083/sample_0083.pdb,32,2316697962,80,16,3,4,True
53,,53672067,0.7401258540232036,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_53672067/samples/sample_0053/sample_0053.pdb,32,2316697930,48,16,5,5,True
49,,53672067,0.7359803237688769,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_53672067/samples/sample_0049/sample_0049.pdb,32,2316697930,48,16,1,6,True
0,,53672067,0.7285162655847967,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_53672067/samples/sample_0000/sample_0000.pdb,32,2316697882,0,16,0,7,True
65,,53672067,0.7242477240586229,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_53672067/samples/sample_0065/sample_0065.pdb,32,2316697946,64,16,1,8,True
80,,53672067,0.7228598132809556,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_53672067/samples/sample_0080/sample_0080.pdb,32,2316697962,80,16,0,9,True
84,,53672067,0.7226933799798811,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_53672067/samples/sample_0084/sample_0084.pdb,32,2316697962,80,16,4,10,True
1,,53672067,0.7162570682787615,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_53672067/samples/sample_0001/sample_0001.pdb,32,2316697882,0,16,1,11,False
50,,53672067,0.7116056915151899,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_53672067/samples/sample_0050/sample_0050.pdb,32,2316697930,48,16,2,12,False
87,,53672067,0.7093262044947223,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/n100_k10_20260908_122004/replicate_53672067/samples/sample_0087/sample_0087.pdb,32,2316697962,80,16,7,13,False
