sample_index,sample_seed,run_seed,tm_score,structure,inference_precision,batch_seed,batch_start,batch_count,batch_confidence_rank,rank,selected
33,,1544345179,0.577967490987647,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0033/sample_0033.pdb,32,4126805125,32,16,1,13,False
97,,1544345179,0.5775848836056339,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0097/sample_0097.pdb,32,4126805189,96,4,1,14,False
35,,1544345179,0.5728784060282864,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0035/sample_0035.pdb,32,4126805125,32,16,3,15,False
37,,1544345179,0.567899651254801,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0037/sample_0037.pdb,32,4126805125,32,16,5,16,False
2,,1544345179,0.5105118619795025,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0002/sample_0002.pdb,32,4126805093,0,16,2,17,False
49,,1544345179,0.5047049413960708,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0049/sample_0049.pdb,32,4126805141,48,16,1,18,False
66,,1544345179,0.49946742348509676,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0066/sample_0066.pdb,32,4126805157,64,16,2,19,False
19,,1544345179,0.48836863046842294,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0019/sample_0019.pdb,32,4126805109,16,16,3,20,False
51,,1544345179,0.4882901983505039,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0051/sample_0051.pdb,32,4126805141,48,16,3,21,False
81,,1544345179,0.4877118475717582,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0081/sample_0081.pdb,32,4126805173,80,16,1,22,False
